Run Timestamp,Model,Model Path,Backend,Dataset,Split,Image Size,Batch Size,Confidence Threshold,IoU Threshold,Device,Warmup Runs,Timed Runs,Repetitions,Warmup Excluded,Speed Samples,FPS,FPS Min,FPS Max,FPS Std,Latency(ms),Latency Min(ms),Latency Max(ms),Latency Std(ms),Latency P50(ms),Latency P95(ms),Latency P99(ms),Precision,Recall,mAP50,mAP50-95,Metric Backend,Evaluation Confidence Threshold,Size(MB),Baseline Size(MB),Size Reduction(%),Memory(MB),GPU Memory(MB),GPU Reserved(MB),GPU Process Peak(MB),GPU Process Delta(MB),GPU Memory Source,RAM Usage(MB),CPU RSS(MB),CPU Memory Delta(MB),Images,Labels,Predictions,Python,Torch,CUDA Available,CUDA Device,OS,Status,Error
2026-07-03T16:25:04+00:00,model,artifacts/experiments/B01/front/model.engine,rfdetr_engine,data/labeled_test/front,val,504,1,0.250000,0.700000,cuda:0,10,100,3,yes,32,18.908955,15.820287,20.086938,0.016507,52.465910,50.680242,58.106761,1.615005,51.921450,56.856484,57.434391,0.930804,0.985816,0.983556,0.830961,coco,0.001000,129.280956,135.892716,4.865426,486.000000,15.027344,22.000000,486.000000,32.000000,nvidia-smi process,5934.843750,1115.003906,264.886719,296,423,58033,3.10.12,2.12.1+cu130,True,NVIDIA GeForce RTX 4050 Laptop GPU,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,ok,
2026-07-03T16:34:24+00:00,model,artifacts/experiments/B02/front/model.engine,rfdetr_engine,data/labeled_test/front,val,504,1,0.250000,0.700000,cuda:0,10,100,3,yes,32,32.647740,24.979048,34.534395,0.016923,30.639616,29.820337,33.606642,0.544425,30.506979,31.603817,32.638135,0.941441,0.988180,0.985683,0.833318,coco,0.001000,67.898792,135.892716,50.035003,252.000000,15.027344,22.000000,252.000000,0.000000,nvidia-smi process,6007.851562,1132.687500,57.234375,296,423,58087,3.10.12,2.12.1+cu130,True,NVIDIA GeForce RTX 4050 Laptop GPU,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,ok,
2026-07-03T16:39:50+00:00,model,artifacts/experiments/B03/front/model.engine,rfdetr_engine,data/labeled_test/front,val,504,1,0.250000,0.700000,cuda:0,10,100,3,yes,32,31.863781,25.423765,33.702111,0.031384,31.545774,30.633604,35.826807,0.697568,31.358317,32.882589,34.525911,0.937079,0.985816,0.985284,0.835207,coco,0.001000,67.975361,135.892716,49.978658,252.000000,15.027344,22.000000,252.000000,0.000000,nvidia-smi process,6007.761719,1137.281250,45.277344,296,423,58059,3.10.12,2.12.1+cu130,True,NVIDIA GeForce RTX 4050 Laptop GPU,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,ok,
2026-07-03T16:45:23+00:00,model,artifacts/experiments/C01/front/model.engine,rfdetr_engine,data/labeled_test/front,val,504,1,0.250000,0.700000,cuda:0,10,100,3,yes,32,32.330828,26.021658,34.115930,0.054681,31.002484,30.284886,33.392151,0.532732,30.872975,32.143635,32.975344,0.945455,0.983452,0.988551,0.837779,coco,0.001000,64.704212,135.892716,52.385813,250.000000,15.027344,22.000000,250.000000,0.000000,nvidia-smi process,6079.246094,1159.171875,84.839844,296,423,58702,3.10.12,2.12.1+cu130,True,NVIDIA GeForce RTX 4050 Laptop GPU,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,ok,
2026-07-03T16:50:52+00:00,model,artifacts/experiments/M01/front/model.engine,rfdetr_engine,data/labeled_test/front,val,504,1,0.250000,0.700000,cuda:0,10,100,3,yes,32,31.639168,25.796280,33.549086,0.019499,31.715437,30.701731,35.566155,0.732748,31.565145,33.010054,35.106185,0.931818,0.969267,0.970047,0.796098,coco,0.001000,67.926128,135.892716,50.014887,252.000000,15.027344,22.000000,252.000000,0.000000,nvidia-smi process,6054.746094,1159.191406,71.109375,296,423,58971,3.10.12,2.12.1+cu130,True,NVIDIA GeForce RTX 4050 Laptop GPU,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,ok,
2026-07-03T16:56:29+00:00,model,artifacts/experiments/M02/front/model.engine,rfdetr_engine,data/labeled_test/front,val,504,1,0.250000,0.700000,cuda:0,10,100,3,yes,32,31.909818,26.540063,33.694104,0.055339,31.471407,30.429916,35.599470,0.723527,31.287903,32.869058,34.220103,0.929705,0.969267,0.973376,0.800473,coco,0.001000,62.403782,135.892716,54.078641,252.000000,15.027344,22.000000,252.000000,0.000000,nvidia-smi process,6052.000000,1147.347656,52.226562,296,423,58967,3.10.12,2.12.1+cu130,True,NVIDIA GeForce RTX 4050 Laptop GPU,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,ok,
2026-07-03T17:02:02+00:00,model,artifacts/experiments/S01/front/model.engine,rfdetr_engine,data/labeled_test/front,val,504,1,0.250000,0.700000,cuda:0,10,100,3,yes,32,19.776722,16.850990,20.452042,0.006581,50.699924,49.729513,54.272990,0.678397,50.559502,52.110816,53.176305,0.943182,0.981087,0.987717,0.839035,coco,0.001000,123.279301,135.892716,9.281892,486.000000,15.027344,22.000000,486.000000,0.000000,nvidia-smi process,6087.574219,1183.550781,59.332031,296,423,58708,3.10.12,2.12.1+cu130,True,NVIDIA GeForce RTX 4050 Laptop GPU,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,ok,
2026-07-03T17:11:11+00:00,model,artifacts/experiments/R01/front/model.engine,rfdetr_engine,data/labeled_test/front,val,432,1,0.250000,0.700000,cuda:0,10,100,3,yes,32,36.098648,27.868494,38.132086,0.021875,27.887220,27.083280,32.788992,0.728694,27.709345,29.521352,30.676363,0.926339,0.981087,0.979153,0.823908,coco,0.001000,68.050854,135.892716,49.923104,238.000000,11.041992,22.000000,238.000000,22.000000,nvidia-smi process,5985.187500,1105.917969,225.484375,296,423,57854,3.10.12,2.12.1+cu130,True,NVIDIA GeForce RTX 4050 Laptop GPU,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,ok,
2026-07-03T17:18:28+00:00,parking_front,models/parking_front.pt,ultralytics,data/labeled_test/front,val,512,1,0.250000,0.700000,cuda:0,10,100,3,yes,32,36.865433,26.377911,40.315080,0.039581,27.580333,26.297997,35.786451,1.094522,27.299849,29.645590,31.462298,0.010724,0.009456,0.008404,0.001666,coco,0.001000,5.696378,135.892716,95.808180,216.000000,65.755371,84.000000,216.000000,,nvidia-smi process,6648.839844,1486.167969,915.878906,296,423,1870,3.10.12,2.12.1+cu130,True,NVIDIA GeForce RTX 4050 Laptop GPU,Linux-6.8.0-124-generic-x86_64-with-glibc2.35,ok,
