epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_3,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_3,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_3,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_3,train/loss_giou_enc,train/loss_mask_ce,train/loss_mask_ce_0,train/loss_mask_ce_1,train/loss_mask_ce_2,train/loss_mask_ce_3,train/loss_mask_ce_enc,train/loss_mask_dice,train/loss_mask_dice_0,train/loss_mask_dice_1,train/loss_mask_dice_2,train/loss_mask_dice_3,train/loss_mask_dice_enc,train/lr,train/lr_max,train/lr_min,val/AP/out_line,val/AP/parking_lot,val/AP/parking_space,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_3,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/ema_segm_mAP_50,val/ema_segm_mAP_50_95,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_3,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_3,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_3,val/loss_giou_enc,val/loss_mask_ce,val/loss_mask_ce_0,val/loss_mask_ce_1,val/loss_mask_ce_2,val/loss_mask_ce_3,val/loss_mask_ce_enc,val/loss_mask_dice,val/loss_mask_dice_0,val/loss_mask_dice_1,val/loss_mask_dice_2,val/loss_mask_dice_3,val/loss_mask_dice_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall,val/segm_mAP_50,val/segm_mAP_50_95
1,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31717756390571594,0.7140687108039856,0.5294998288154602,0.7341392040252686,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,5.363036632537842,0.853908896446228,0.5789905786514282,0.7910235524177551,0.7497430443763733,0.4740017354488373,35.079505920410156,0.029189324006438255,0.02662617526948452,0.027997678145766258,0.029210705310106277,0.026925725862383842,0.053687501698732376,0.6139293313026428,1.207146406173706,0.7712724208831787,0.6944930553436279,0.6285189390182495,0.8570113778114319,0.22120030224323273,0.20229147374629974,0.22467295825481415,0.2328844964504242,0.21984855830669403,0.30554214119911194,0.06600964069366455,0.06028226390480995,0.0571536161005497,0.064321368932724,0.06645175069570541,0.06800170242786407,0.15877662599086761,0.18027590215206146,0.1892310082912445,0.16143262386322021,0.16807246208190918,0.24730822443962097,0.8142313957214355,0.5202487111091614,0.5352182388305664,0.7725530862808228,0.8227930665016174,0.6706786155700684,0.7109395861625671,0.42714986205101013
1,453,2598.749267578125,2598.75048828125,2598.729248046875,2598.750732421875,2598.75048828125,2598.750732421875,13.40647029876709,31.8460636138916,0.025598717853426933,0.027577105909585953,0.030290722846984863,0.029939135536551476,0.02708439528942108,0.05487789586186409,0.5577961206436157,0.9953465461730957,0.7600648999214172,0.6231765151023865,0.5693652629852295,0.8591928482055664,0.16673381626605988,0.16234835982322693,0.1837247908115387,0.18474537134170532,0.17409740388393402,0.2507222592830658,0.03897075355052948,0.037325430661439896,0.038160134106874466,0.0391099639236927,0.03893740475177765,0.049580883234739304,0.17096160352230072,0.1784587800502777,0.17753347754478455,0.17366713285446167,0.17250709235668182,0.244739830493927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3258014917373657,0.7489742040634155,0.676893949508667,0.7807921171188354,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,4.95049524307251,0.8790057897567749,0.6049164533615112,0.7949138283729553,0.7759748101234436,0.4993736445903778,33.39033889770508,0.026869826018810272,0.025204991921782494,0.02977384626865387,0.030053898692131042,0.028867941349744797,0.04685086011886597,0.5930784940719604,1.033225655555725,0.7274594306945801,0.6677536964416504,0.6169061064720154,0.8702961206436157,0.2134917825460434,0.19722798466682434,0.2323511838912964,0.22643616795539856,0.2168227881193161,0.28642597794532776,0.06651543080806732,0.052836619317531586,0.056720323860645294,0.06636407226324081,0.06753664463758469,0.06341973692178726,0.1622205227613449,0.16567766666412354,0.16570062935352325,0.1680859625339508,0.16070011258125305,0.23684850335121155,0.8565900325775146,0.583889901638031,0.623507559299469,0.7760587334632874,0.8049826622009277,0.7652726173400879,0.7641869187355042,0.4810560941696167
2,680,2598.755126953125,2598.755615234375,2598.755615234375,2598.755615234375,2598.755615234375,2598.755615234375,13.868179321289062,29.678361892700195,0.02477884665131569,0.02714124508202076,0.030650455504655838,0.029325732961297035,0.026035377755761147,0.05628959462046623,0.476257860660553,0.9750499725341797,0.7097976803779602,0.5705708861351013,0.5022559762001038,0.7941925525665283,0.15807661414146423,0.15679489076137543,0.180465966463089,0.1771307736635208,0.16481073200702667,0.24982617795467377,0.03429732099175453,0.033151350915431976,0.03356628865003586,0.0349089615046978,0.03482390195131302,0.0446515791118145,0.16260488331317902,0.1673623025417328,0.1698482632637024,0.1654006391763687,0.1634286344051361,0.23444512486457825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31278684735298157,0.7869470715522766,0.7485794425010681,0.8010400533676147,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,4.95049524307251,0.8906439542770386,0.6294980049133301,0.7976219058036804,0.7835873365402222,0.5138908624649048,32.32206344604492,0.022214218974113464,0.027984486892819405,0.028213877230882645,0.02800726890563965,0.022814935073256493,0.05649132654070854,0.5661725997924805,0.9654344320297241,0.7266343235969543,0.6636865735054016,0.5961713194847107,0.8264740109443665,0.20945315062999725,0.20328043401241302,0.22871309518814087,0.22752301394939423,0.20856812596321106,0.29557788372039795,0.05246247351169586,0.05433328449726105,0.054747115820646286,0.05292593315243721,0.053868964314460754,0.06109403073787689,0.16208069026470184,0.16582247614860535,0.16748687624931335,0.15963014960289001,0.1602894365787506,0.24012582004070282,0.8847106695175171,0.6161044836044312,0.674315333366394,0.7872400879859924,0.8098827004432678,0.7927111387252808,0.7789860963821411,0.5019797682762146
3,907,2598.762939453125,2598.761474609375,2598.76318359375,2598.76318359375,2598.76318359375,2598.76318359375,13.18980884552002,29.166120529174805,0.022821461781859398,0.02505240961909294,0.028588958084583282,0.027070142328739166,0.023887285962700844,0.05580682307481766,0.4776953160762787,0.9676192998886108,0.6845279932022095,0.5527945160865784,0.49652519822120667,0.7662662863731384,0.15383103489875793,0.15413694083690643,0.1765286773443222,0.17115139961242676,0.15850576758384705,0.2497335821390152,0.0343049094080925,0.03251132369041443,0.034589365124702454,0.03494815155863762,0.034872110933065414,0.04421599954366684,0.16181619465351105,0.16703574359416962,0.16810908913612366,0.16532105207443237,0.16293057799339294,0.23835651576519012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28101810812950134,0.7993807792663574,0.7687723636627197,0.7964016795158386,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,198.15841674804688,4.95049524307251,0.891635000705719,0.6415660381317139,0.8049541711807251,0.8038347363471985,0.5291048884391785,32.205196380615234,0.023952195420861244,0.02746734768152237,0.02802206575870514,0.027571508660912514,0.023625213652849197,0.05540771409869194,0.5538045763969421,1.0037466287612915,0.7348931431770325,0.6809291839599609,0.5804802775382996,0.8166627883911133,0.22141358256340027,0.19767574965953827,0.21841302514076233,0.22943943738937378,0.22351714968681335,0.2936839163303375,0.05080772563815117,0.04698057100176811,0.0583670400083065,0.05309774726629257,0.05274205282330513,0.06263504177331924,0.1487560272216797,0.155328169465065,0.16182179749011993,0.15311141312122345,0.1564875692129135,0.2306840568780899,0.8929657340049744,0.6163904070854187,0.6567996144294739,0.77701735496521,0.8197612762451172,0.7758315801620483,0.76703280210495,0.5136976838111877
4,1134,2598.756591796875,2598.75,2598.7568359375,2598.75634765625,2598.7568359375,2598.7568359375,13.659070014953613,28.333179473876953,0.02379150129854679,0.02580050751566887,0.028806203976273537,0.028163189068436623,0.02490229904651642,0.05839125066995621,0.4654901921749115,0.9417328238487244,0.6652555465698242,0.5475853681564331,0.4861469268798828,0.7262603044509888,0.15634264051914215,0.1534702330827713,0.1716267317533493,0.16887153685092926,0.16045431792736053,0.245437353849411,0.03201238065958023,0.030364416539669037,0.03221247345209122,0.032514896243810654,0.03171700984239578,0.04201197996735573,0.15656203031539917,0.1603531390428543,0.1593504101037979,0.15850335359573364,0.15805749595165253,0.22816695272922516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.999999747378752e-05,9.999999747378752e-05,3.232564267818816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
