epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_3,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_3,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_3,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_3,train/loss_giou_enc,train/loss_mask_ce,train/loss_mask_ce_0,train/loss_mask_ce_1,train/loss_mask_ce_2,train/loss_mask_ce_3,train/loss_mask_ce_enc,train/loss_mask_dice,train/loss_mask_dice_0,train/loss_mask_dice_1,train/loss_mask_dice_2,train/loss_mask_dice_3,train/loss_mask_dice_enc,train/lr,train/lr_max,train/lr_min,val/AP/out_line,val/AP/parking_lot,val/AP/parking_space,val/F1,val/cardinality_error,val/cardinality_error_0,val/cardinality_error_1,val/cardinality_error_2,val/cardinality_error_3,val/cardinality_error_enc,val/class_error,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/ema_segm_mAP_50,val/ema_segm_mAP_50_95,val/loss,val/loss_bbox,val/loss_bbox_0,val/loss_bbox_1,val/loss_bbox_2,val/loss_bbox_3,val/loss_bbox_enc,val/loss_ce,val/loss_ce_0,val/loss_ce_1,val/loss_ce_2,val/loss_ce_3,val/loss_ce_enc,val/loss_giou,val/loss_giou_0,val/loss_giou_1,val/loss_giou_2,val/loss_giou_3,val/loss_giou_enc,val/loss_mask_ce,val/loss_mask_ce_0,val/loss_mask_ce_1,val/loss_mask_ce_2,val/loss_mask_ce_3,val/loss_mask_ce_enc,val/loss_mask_dice,val/loss_mask_dice_0,val/loss_mask_dice_1,val/loss_mask_dice_2,val/loss_mask_dice_3,val/loss_mask_dice_enc,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall,val/segm_mAP_50,val/segm_mAP_50_95
4,2349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.396698260388803e-06,9.396698260388803e-06,3.037542910533375e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.362729542772286e-06,9.362729542772286e-06,3.026562467312033e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.32789498619968e-06,9.32789498619968e-06,3.015302070252801e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.292202776123304e-06,9.292202776123304e-06,3.0037642773095286e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.255658369511366e-06,9.255658369511366e-06,2.9919510780018754e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.218270861310884e-06,9.218270861310884e-06,2.9798650302836904e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.18004570849007e-06,9.18004570849007e-06,2.9675086921088223e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14099200599594e-06,9.14099200599594e-06,2.9548843372140254e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.101116120291408e-06,9.101116120291408e-06,2.9419942393360543e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.060427146323491e-06,9.060427146323491e-06,2.928841240645852e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.018933269544505e-06,9.018933269544505e-06,2.915427899097267e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.976641765912063e-06,8.976641765912063e-06,2.901757056861243e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5498409271240234,0.9007564783096313,0.8176072239875793,0.8653786182403564,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,10.470324516296387,0.9542526006698608,0.7612751126289368,0.8573574423789978,0.8493269681930542,0.6381432414054871,22.986568450927734,0.01855924353003502,0.026269543915987015,0.023539219051599503,0.022221965715289116,0.019615430384874344,0.048195380717515945,0.41939371824264526,0.5617527365684509,0.5112621188163757,0.46535447239875793,0.4379180669784546,0.5789799094200134,0.13930664956569672,0.16549240052700043,0.16292822360992432,0.15415143966674805,0.14105647802352905,0.23513254523277283,0.026568381115794182,0.02376292645931244,0.024910204112529755,0.02695482037961483,0.026654142886400223,0.03215495124459267,0.1329956203699112,0.14132890105247498,0.14357289671897888,0.1380033642053604,0.13674741983413696,0.21137240529060364,0.9522657990455627,0.7560681700706482,0.8225958943367004,0.8553566336631775,0.8591457009315491,0.871784508228302,0.8457989692687988,0.6390381455421448
4,2934,2598.734130859375,2598.734130859375,2598.734130859375,2598.734130859375,2598.734130859375,2598.687255859375,13.463942527770996,25.407787322998047,0.02783675491809845,0.03296332433819771,0.03381805494427681,0.031209588050842285,0.02919178269803524,0.06114755570888519,0.43236044049263,0.7687435746192932,0.5575991868972778,0.4827548563480377,0.4460100829601288,0.6011163592338562,0.1396244913339615,0.15742123126983643,0.1621716171503067,0.15233366191387177,0.1433430165052414,0.2329285889863968,0.028144648298621178,0.028477344661951065,0.02900729887187481,0.02907700277864933,0.028197666630148888,0.03743188455700874,0.15176865458488464,0.1618604063987732,0.1566590517759323,0.1544019728899002,0.15344937145709991,0.22320307791233063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.933560820878483e-06,8.933560820878483e-06,2.8878309876745334e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.889700438885484e-06,8.889700438885484e-06,2.8736528179251764e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.84506789589068e-06,8.84506789589068e-06,2.8592251055670204e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.799673196335789e-06,8.799673196335789e-06,2.844550976988103e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75352543516783e-06,8.75352543516783e-06,2.8296332743593666e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.706631888344418e-06,8.706631888344418e-06,2.8144745556346606e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.659003469801974e-06,8.659003469801974e-06,2.799078515636211e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.610649274487514e-06,8.610649274487514e-06,2.783447712317866e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.56157930684276e-06,8.56157930684276e-06,2.7675855562847573e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.511802661814727e-06,8.511802661814727e-06,2.7514948897078284e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.461329343845136e-06,8.461329343845136e-06,2.7351788389751164e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.410169357375707e-06,8.410169357375707e-06,2.718641098908847e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5676877498626709,0.9153021574020386,0.8263980150222778,0.8720815777778625,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,10.41433334350586,0.9538277983665466,0.766202449798584,0.8590684533119202,0.8532230257987976,0.6473830938339233,22.64381980895996,0.017101187258958817,0.024934817105531693,0.023289404809474945,0.02118791453540325,0.018095243722200394,0.04742337763309479,0.41375797986984253,0.5450878739356995,0.5124859809875488,0.4576717019081116,0.42978861927986145,0.5716344118118286,0.1337244212627411,0.16185927391052246,0.1564122885465622,0.14716194570064545,0.13644546270370483,0.23039676249027252,0.02599257417023182,0.024585319682955742,0.024889519438147545,0.02566657029092312,0.025717025622725487,0.03257734328508377,0.1321873515844345,0.14225897192955017,0.1383703649044037,0.13886092603206635,0.13761010766029358,0.21119000017642975,0.9545813798904419,0.7697959542274475,0.8368128538131714,0.8640919923782349,0.8740362524986267,0.8702460527420044,0.8546549081802368,0.6486936807632446
5,3521,2598.732421875,2598.732421875,2598.732421875,2598.732421875,2598.732421875,2598.69189453125,13.065347671508789,25.050151824951172,0.026554293930530548,0.03201647847890854,0.032632239162921906,0.030102457851171494,0.027865298092365265,0.06006823107600212,0.4226430654525757,0.7611398696899414,0.5476226806640625,0.47305694222450256,0.44056934118270874,0.5896707773208618,0.13588011264801025,0.15460696816444397,0.15892192721366882,0.14976766705513,0.13999156653881073,0.23088832199573517,0.027655581012368202,0.028505627065896988,0.028366247192025185,0.028428537771105766,0.02777240239083767,0.037423279136419296,0.15109801292419434,0.16193050146102905,0.1551850140094757,0.15447765588760376,0.15281657874584198,0.2244011014699936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.35833270684816e-06,8.35833270684816e-06,2.701884795897058e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.305830306198914e-06,8.305830306198914e-06,2.684913056327787e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.25267215986969e-06,8.25267215986969e-06,2.6677292908061645e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.198868272302207e-06,8.198868272302207e-06,2.650336909937323e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.144430466927588e-06,8.144430466927588e-06,2.6327396085434884e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.089368748187553e-06,8.089368748187553e-06,2.614940513012698e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.033694030018523e-06,8.033694030018523e-06,2.5969433181671775e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.977418135851622e-06,7.977418135851622e-06,2.578751718829153e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.920551070128568e-06,7.920551070128568e-06,2.5603691256037564e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.863105565775186e-06,7.863105565775186e-06,2.5417992333132133e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.805090717738494e-06,7.805090717738494e-06,2.52304573677975e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.746521077933721e-06,7.746521077933721e-06,2.504112615042686e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,4108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5686942338943481,0.9200517535209656,0.8288561105728149,0.8705667853355408,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,10.41433334350586,0.9591907262802124,0.7714775800704956,0.8656644225120544,0.8562844395637512,0.6481647491455078,22.27267837524414,0.017266685143113136,0.02455069310963154,0.02175265923142433,0.020205983892083168,0.017483212053775787,0.04603903740644455,0.41050657629966736,0.5366421341896057,0.500313937664032,0.45352575182914734,0.42035654187202454,0.559851348400116,0.13364750146865845,0.15827861428260803,0.1583489179611206,0.1456376612186432,0.13581261038780212,0.22727325558662415,0.024885019287467003,0.024956051260232925,0.02491898089647293,0.024682456627488136,0.025834307074546814,0.03269663825631142,0.12724439799785614,0.13959036767482758,0.1369466334581375,0.13697312772274017,0.13428321480751038,0.2094344198703766,0.9586646556854248,0.7725340127944946,0.8383830189704895,0.8664677143096924,0.8654506206512451,0.8757731318473816,0.8544910550117493,0.6461191773414612
6,4108,2598.73291015625,2598.73291015625,2598.73291015625,2598.73291015625,2598.73291015625,2598.678466796875,13.19177532196045,25.069936752319336,0.026141192764043808,0.03166395425796509,0.03207768127322197,0.02978021651506424,0.027321696281433105,0.059097230434417725,0.43327459692955017,0.7634643316268921,0.550001859664917,0.47933658957481384,0.44317948818206787,0.5886310338973999,0.13326410949230194,0.15106423199176788,0.15504008531570435,0.14705486595630646,0.1369413584470749,0.2248562127351761,0.027828605845570564,0.028688602149486542,0.0286343302577734,0.028772195801138878,0.028073661029338837,0.037718672305345535,0.15035131573677063,0.15937338769435883,0.15451869368553162,0.15281622111797333,0.15182504057884216,0.22213305532932281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.687405741307884e-06,7.687405741307884e-06,2.48500299449006e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.627756986039458e-06,7.627756986039458e-06,2.4657214225953794e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.567587545054266e-06,7.567587545054266e-06,2.4462713099637767e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.506908332288731e-06,7.506908332288731e-06,2.4266563514174777e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4457325354160275e-06,7.4457325354160275e-06,2.406880810212897e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3840710683725774e-06,7.3840710683725774e-06,2.3869483811722603e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.321937118831556e-06,7.321937118831556e-06,2.366863043334888e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.259342055476736e-06,7.259342055476736e-06,2.3466289178486477e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.196299065981293e-06,7.196299065981293e-06,2.3262499837528594e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1328208832710516e-06,7.1328208832710516e-06,2.3057300779782963e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.068918876029784e-06,7.068918876029784e-06,2.285073463781373e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,4695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5797502994537354,0.9224184155464172,0.8285232186317444,0.8788692355155945,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,10.41433334350586,0.9584962129592896,0.7784989476203918,0.869228184223175,0.8561674952507019,0.6489023566246033,21.98958969116211,0.01709499955177307,0.02369154430925846,0.022086091339588165,0.019748151302337646,0.017503956332802773,0.045234277844429016,0.4061797261238098,0.5281209349632263,0.483797162771225,0.45679333806037903,0.41155123710632324,0.5551956295967102,0.12988156080245972,0.15485332906246185,0.15422339737415314,0.13917756080627441,0.12956205010414124,0.22530150413513184,0.025298910215497017,0.024370912462472916,0.024812711402773857,0.024311918765306473,0.02534678392112255,0.03148543834686279,0.12547264993190765,0.13656607270240784,0.1359071582555771,0.13722826540470123,0.1354028731584549,0.21151795983314514,0.958644688129425,0.7768973112106323,0.8440893888473511,0.8703050017356873,0.8769722580909729,0.8808408975601196,0.8597009181976318,0.6485289335250854
7,4695,2598.738525390625,2598.738525390625,2598.738525390625,2598.738525390625,2598.738525390625,2598.691650390625,13.467873573303223,24.457763671875,0.02525337040424347,0.03056992217898369,0.031049588695168495,0.02862982265651226,0.02641754411160946,0.05741120129823685,0.4168235957622528,0.7471246123313904,0.528991162776947,0.4593905508518219,0.4260618984699249,0.5719297528266907,0.12920120358467102,0.14797870814800262,0.15191882848739624,0.14242666959762573,0.1330796778202057,0.22170902788639069,0.02728966809809208,0.02843252755701542,0.028110075742006302,0.028187749907374382,0.027231266722083092,0.03694846108555794,0.15127576887607574,0.15984351933002472,0.15571525692939758,0.15392176806926727,0.15180882811546326,0.22260943055152893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0046071414253674e-06,7.0046071414253674e-06,2.2642842623099568e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.939897502888925e-06,6.939897502888925e-06,2.243366452603368e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.874803148093633e-06,6.874803148093633e-06,2.2223241558094742e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.809336809965316e-06,6.809336809965316e-06,2.2011617772932368e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74351167617715e-06,6.74351167617715e-06,2.1798832960939762e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6773404796549585e-06,6.6773404796549585e-06,2.1584931175766542e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.610836862819269e-06,6.610836862819269e-06,2.136995362889138e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.544013558595907e-06,6.544013558595907e-06,2.1153942952878424e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.476883754658047e-06,6.476883754658047e-06,2.093694320137729e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.409461093426216e-06,6.409461093426216e-06,2.071899558586665e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.341759217320941e-06,6.341759217320941e-06,2.0500144159996125e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.273790859268047e-06,6.273790859268047e-06,2.028043155632986e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,5282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.579005241394043,0.9236870408058167,0.8304213285446167,0.8687716126441956,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,198.59239196777344,10.41433334350586,0.9598920345306396,0.7775773406028748,0.8710014224052429,0.8507758975028992,0.6496915221214294,21.831451416015625,0.016358276829123497,0.02309499680995941,0.02158062718808651,0.018869763240218163,0.017135970294475555,0.04465626925230026,0.4063951075077057,0.5187011957168579,0.4774318039417267,0.4470650255680084,0.41968467831611633,0.5502859950065613,0.129646897315979,0.15512508153915405,0.1544235795736313,0.14315557479858398,0.1321612447500229,0.22296802699565887,0.025782231241464615,0.02485767751932144,0.024479476734995842,0.025303011760115623,0.02662487141788006,0.031036488711833954,0.128225177526474,0.1342467963695526,0.13835890591144562,0.13446438312530518,0.13365474343299866,0.2030056118965149,0.9589082598686218,0.7777045369148254,0.8446124196052551,0.869163453578949,0.8600742220878601,0.8778209686279297,0.8537890911102295,0.6488975286483765
8,5282,2598.734130859375,2598.734130859375,2598.734130859375,2598.734130859375,2598.734130859375,2598.693603515625,13.943343162536621,24.267900466918945,0.024707673117518425,0.029996484518051147,0.030380545184016228,0.028092464432120323,0.02582353726029396,0.056071002036333084,0.42251861095428467,0.7427651882171631,0.5272585153579712,0.4630969762802124,0.43210214376449585,0.5665130019187927,0.12726299464702606,0.14642372727394104,0.149176687002182,0.14070187509059906,0.13091431558132172,0.2172456830739975,0.026339102536439896,0.027264999225735664,0.027109788730740547,0.027081584557890892,0.02643437497317791,0.035848088562488556,0.14698757231235504,0.15511494874954224,0.1511458158493042,0.14987005293369293,0.1481306552886963,0.21823543310165405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2055701164354105e-06,6.2055701164354105e-06,2.005990324960294e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.137110176496208e-06,6.137110176496208e-06,1.9838601872379513e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.068424681870965e-06,6.068424681870965e-06,1.9616571478309197e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,5449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.999526820232859e-06,5.999526820232859e-06,1.9393856121041608e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
